lakeID,datetime,NLL,iota,R,GPP,DO0,convergence,sd_iota,sd_R,sd_GPP,GPP.weighted,R.weighted,thermo.depth,GPP.weighted.areal,R.weighted.areal
EL,5/24/12,-243.9567444,2.11006404,1.101904359,0.923854907,8.612878575,0,0.17777169,0.097900783,0.077834248,NA,NA,1.55,NA,NA
EL,5/25/12,-350.5361182,1.209625899,0.630636696,0.778710113,8.354310218,0,0.051797881,0.04396177,0.033345462,NA,NA,1.55,NA,NA
EL,5/26/12,-155.7970483,2.257868997,0.746037259,0.792979271,8.468211983,0,0.451408824,0.188615842,0.158537914,NA,NA,1.55,NA,NA
EL,5/27/12,-132.4309847,2.575036819,0.741145008,1.151422349,8.492972296,0,0.344951297,0.216545595,0.154244254,0.776056297,0.783190298,1.55,1202.887261,1213.944961
EL,5/28/12,-153.725207,1.66849884,0.830119564,0.91121704,8.758629915,0,0.385187411,0.279596089,0.210362347,0.780670714,0.783460871,1.55,1210.039606,1214.36435
EL,5/29/12,-273.1596095,1.093908404,0.542273885,0.440044406,8.507272036,0,0.299046196,0.173355896,0.120296732,0.722460113,0.689241459,1.55,1119.813175,1068.324262
EL,5/30/12,-280.7729518,2.087288348,0.860752802,0.686219237,8.33226028,0,0.100976649,0.044082193,0.033197195,0.690689784,0.706247456,NA,NA,NA
EL,5/31/12,-229.7334188,0.907296116,0.426798722,0.622570843,8.366991276,0,0.121935018,0.108786421,0.083669692,0.666589262,0.685615181,2.413373663,1608.728969,1654.645622
EL,6/1/12,-197.0240358,0.969934598,0.654563556,0.670907129,8.679939606,0,0.158047698,0.142267155,0.109322141,0.615405946,0.684431152,1.923826336,1183.934166,1316.726675
EL,6/2/12,-292.7812497,0.563092382,0.472811581,0.291196187,8.643993841,0,0.085379002,0.060914815,0.044152683,0.612087383,0.657946417,2.164803795,1325.049089,1424.3249
EL,6/3/12,-174.4995489,0.886641774,0.705774831,0.580544095,8.467207931,0,0.15405241,0.132635132,0.10086849,0.600064809,0.632362945,1.859827062,1116.01677,1176.085718
EL,6/4/12,-184.9948096,1.124949776,0.22577312,0.483819025,8.380362733,0,0.208971747,0.116953237,0.089874685,0.583682998,0.501329182,1.55,904.7086471,777.0602326
EL,6/5/12,-150.7107488,1.35190933,0.725537879,0.740842557,8.406670685,0,0.308516084,0.226204534,0.169065957,0.589468478,0.501016734,1.55,913.6761401,776.5759382
EL,6/6/12,-169.2476612,1.138408152,0.424727224,0.736528729,8.335481077,0,0.130909223,0.113104392,0.084695813,0.676923558,0.480654133,NA,NA,NA
EL,6/7/12,-258.5296792,0.816571087,0.371127127,0.458429813,8.466309999,0,0.081935903,0.059056249,0.045999499,0.70480282,0.482570526,2.260744584,1593.379159,1090.968703
EL,6/8/12,-282.5240739,1.860212769,0.43886449,0.660524092,8.348535869,0,0.160526218,0.07605017,0.056999627,0.72664964,0.421415455,2.300724691,1671.820769,969.5609429
EL,6/9/12,-218.0983141,0.910362989,0.041715277,0.639579311,8.351483271,0,0.072661864,0.062927873,0.051048895,0.72622649,0.434446218,2.113173238,1534.642384,918.0601208
EL,6/10/12,-231.7742476,1.505554793,1.85E-09,1.031452452,8.405221212,0,0.086436699,0.065096272,0.059217603,0.717955911,0.38750322,1.984584117,1424.843898,769.0327357
EL,6/11/12,-364.4806259,1.147495706,0.000466198,0.692055457,8.320488606,0,0.033782171,0.024271572,0.020374051,0.712534909,0.37899607,2.217161464,1579.804943,840.2954811
EL,6/12/12,-295.5507958,1.316225605,0.406864664,0.790047053,8.397669358,0,0.053649765,0.043824817,0.032202564,0.729913375,0.381186249,2.389236007,1743.935317,910.7439127
EL,6/13/12,-218.5094756,0.849576047,8.19E-10,0.593259543,8.528231506,0,0.08310552,0.065707172,0.058032642,0.715786264,0.34334652,NA,NA,NA
EL,6/14/12,-241.2366832,0.833481717,0.338777793,0.090758056,8.657913757,0,0.521607667,0.059731987,0.056798004,0.716949261,0.344080469,1.927124885,1381.650763,663.086035
EL,6/15/12,-101.2425475,1.08442128,0.297114924,0.525194263,8.330950102,0,0.40721656,0.25393951,0.197218374,NA,NA,1.892265529,NA,NA
EL,6/16/12,-40.18914725,0.897014146,5.31E-08,0.270585563,8.405636045,0,0.759876584,0.237042037,0.229217827,NA,NA,1.575769715,NA,NA
EL,6/17/12,-286.4448395,0.855010789,0.045212921,0.577052125,8.531675347,0,0.052142538,0.04446447,0.035191325,NA,NA,1.673131996,NA,NA
EL,6/18/12,-183.3154163,1.405140693,0.228899485,0.563571682,8.638761058,0,0.259910592,0.140719589,0.104244543,NA,NA,1.641710757,NA,NA
EL,6/19/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,NA
EL,6/20/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,6/21/12,-216.5514657,1.576663564,0.865441754,0.894500365,8.190279434,0,0.106892331,0.080881318,0.060644028,NA,NA,1.55,NA,NA
EL,6/22/12,-177.657895,1.875922198,0.890531139,1.000365475,8.023481139,0,0.17633831,0.115637729,0.09403522,NA,NA,1.565196676,NA,NA
EL,6/23/12,-156.550995,2.543972887,0.872017822,0.751779321,8.004408545,0,0.269807536,0.095888394,0.079731874,NA,NA,2.187113292,NA,NA
EL,6/24/12,-158.9415267,2.059628149,1.152913785,1.211270175,7.996153906,0,0.166044066,0.135306786,0.097650746,NA,NA,2.240569571,NA,NA
EL,6/25/12,-123.3522185,1.905172729,1.038817145,1.37483747,7.945499174,0,0.229562529,0.216519973,0.165660132,0.959169687,0.899829553,2.026832111,1944.075921,1823.803433
EL,6/26/12,-160.5959931,0.611333372,0.073606462,0.432503502,8.256476759,0,0.155744433,0.132997381,0.110185401,0.9310621,0.865464259,1.82503666,1699.222466,1579.504
EL,6/27/12,-151.3720279,1.248941041,0.667641381,0.825582986,8.316996028,0,0.146027565,0.127507217,0.096528074,0.900814686,0.8418936,NA,NA,NA
EL,6/28/12,-180.7544071,1.567845715,0.707329477,0.84617722,8.226093468,0,0.292907909,0.208367609,0.158084432,0.898677003,0.820906429,2.32343203,2088.014934,1907.320291
EL,6/29/12,-134.5006295,1.270318207,0.937004592,0.915381596,8.09020186,0,0.191115329,0.178009972,0.137716246,0.793577391,0.73152237,2.341431076,1858.106764,1712.809209
EL,6/30/12,-178.5650929,0.749015216,0.403003197,0.498018657,7.933965802,0,0.116347026,0.098125947,0.077358895,0.763441579,0.662617056,2.325750096,1775.574326,1541.081681
EL,7/1/12,-95.6376489,0.750287072,0.423137413,0.537173239,7.783353303,0,0.24596086,0.229346858,0.176097386,0.754086498,0.641444689,2.249824716,1696.562441,1443.138115
EL,7/2/12,-104.1058392,0.81464156,0.093228051,0.503331379,7.688523514,0,0.211593065,0.156420742,0.130734098,0.733659196,0.67384059,2.118396519,1554.181088,1427.46156
EL,7/3/12,-176.9099075,1.061580467,0.795685519,0.689377085,7.642293977,0,0.114129332,0.097542154,0.074114161,0.712747013,0.655356457,2.22459188,1585.571217,1457.900652
EL,7/4/12,-164.1146462,1.952258374,0.546305856,1.06149304,7.330144533,0,0.170936058,0.118884696,0.092942327,0.719902335,0.66911888,NA,NA,NA
EL,7/5/12,-231.6616876,0.786695926,0.250817517,0.493482882,7.416933545,0,0.11327343,0.095233198,0.071054771,0.72977696,0.6828226,2.20496662,1609.133836,1505.601041
EL,7/6/12,-195.4342053,1.592121585,0.832160984,0.669357766,7.309780574,0,0.217236022,0.116772372,0.091330097,0.729148381,0.681285108,2.299389594,1676.5962,1566.539889
EL,7/7/12,-244.6131102,1.052053361,0.597852029,0.67064968,7.089255883,0,0.080890401,0.066015316,0.05156499,0.72330337,0.719856166,2.335844585,1689.524261,1681.472126
EL,7/8/12,-228.8413352,1.26386065,0.840371802,0.837793038,7.254929367,0,0.083434631,0.071703023,0.055307484,0.726346389,0.744312081,2.350891036,1707.561214,1749.796598
EL,7/9/12,-185.5285527,1.032668502,0.610992906,0.645894705,7.245667372,0,0.11758044,0.094125604,0.073542074,0.654165368,0.743868056,2.360038515,1543.855463,1755.557263
EL,7/10/12,-110.8215659,0.981032872,0.512525813,0.607178276,7.243585541,0,0.188388133,0.155406221,0.116596686,0.640602877,0.801296803,2.355997879,1509.25902,1887.853569
EL,7/11/12,-178.5518232,0.624898204,0.946864146,0.41632324,7.492965424,0,0.145294615,0.126677045,0.096799006,0.651625221,0.801817903,NA,NA,NA
EL,7/12/12,-162.7636038,1.157912318,0.960183589,0.714772037,7.1694942,0,0.139541092,0.109095682,0.086137844,0.662329312,0.845534813,2.363859468,1565.653415,1998.725474
EL,7/13/12,-171.891258,0.697784351,0.568519626,0.423772189,7.172683481,0,0.139309435,0.106616744,0.084604168,0.606120578,0.874097126,2.362326821,1431.854898,2064.903085
EL,7/14/12,-192.7989555,0.988701724,0.924017826,0.464176921,7.220542986,0,0.086108149,0.053819262,0.040426161,NA,NA,2.378150366,NA,NA
EL,7/15/12,-137.8459337,1.26454302,0.837392011,0.768245011,6.928405971,0,0.148076575,0.116327167,0.089960632,NA,NA,2.348787322,NA,NA
EL,7/16/12,-181.9442668,1.641856816,1.051816815,0.838832628,7.156082268,0,0.30120321,0.196696276,0.153886184,NA,NA,2.379114394,NA,NA
EL,7/17/12,-199.8283482,1.939073087,1.097959748,0.47990847,7.082337388,0,0.444996457,0.145870613,0.110133842,NA,NA,2.403281975,NA,NA
EL,7/18/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/19/12,-234.4450802,0.988460346,0.508453939,0.633690258,6.902718882,0,0.109159022,0.094643861,0.06998056,NA,NA,2.221418867,NA,NA
EL,7/20/12,-335.8876758,0.671214341,0.326701331,0.453775853,7.244834127,0,0.042880128,0.037595726,0.0289892,NA,NA,2.067634467,NA,NA
EL,7/21/12,-314.3632623,0.57552823,0.329267564,0.367754945,7.440214607,0,0.036964209,0.032629393,0.023619642,NA,NA,1.803687864,NA,NA
EL,7/22/12,-318.1809407,0.474715336,0.04446502,0.321764692,7.398181233,0,0.03978612,0.03464884,0.026967253,NA,NA,1.666432759,NA,NA
EL,7/23/12,-276.3028436,0.847476205,0.647759304,0.584245388,7.520292909,0,0.050850809,0.044967241,0.035056265,0.596948177,0.858181844,1.55,925.2696749,1330.181858
EL,7/24/12,-252.5981129,0.63263333,0.249584232,0.43741191,7.30407281,0,0.080325723,0.0691854,0.055538376,0.585762594,0.868058282,1.55,907.9320208,1345.490338
EL,7/25/12,-189.1649767,2.714261614,1.119226119,0.533533358,7.277825492,0,0.4417987,0.123347972,0.086842898,0.60466177,0.92366331,NA,NA,NA
EL,7/26/12,-163.5876481,2.49220002,1.426054105,0.896395888,7.035469068,0,0.325094108,0.159846146,0.116930029,0.661921511,1.02434033,2.183271558,1445.154408,2236.413107
EL,7/27/12,-165.7583853,2.911498111,1.797307105,1.333939253,6.867002362,0,0.25782451,0.158180335,0.118125522,0.703633709,1.012652671,2.694656202,1896.050938,2728.750799
EL,7/28/12,-140.5357638,0.495171413,0.371968113,0.342331254,6.831241581,0,0.170905855,0.152148502,0.118153864,0.743475929,1.029786455,2.262579276,1682.173229,2329.973493
EL,7/29/12,-186.6636239,0.767092184,0.524168587,0.450727919,7.172801967,0,0.213421576,0.16084673,0.12540222,NA,NA,2.122682829,NA,NA
EL,7/30/12,-325.3526247,1.404443316,1.005655195,0.67072214,7.355607357,0,0.05916437,0.035749572,0.028255218,NA,NA,2.29379794,NA,NA
EL,7/31/12,-220.4263261,0.987280166,0.699982875,0.612852792,7.159997541,0,0.123293026,0.099187358,0.076533974,NA,NA,2.238068342,NA,NA
EL,8/1/12,-284.9527987,1.654728627,0.783401442,0.784907884,7.200971204,0,0.080879973,0.048364611,0.038364797,NA,NA,NA,NA,NA
EL,8/2/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.448704073,NA,NA
EL,8/3/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.441898628,NA,NA
EL,8/4/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.464258612,NA,NA
EL,8/5/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.508249417,NA,NA
EL,8/6/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.493438007,NA,NA
EL,8/7/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.474034719,NA,NA
EL,8/8/12,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,8/9/12,-246.534034,3.32188929,1.091643529,0.573411149,7.244469691,0,0.332459234,0.070673792,0.057387774,NA,NA,2.578199002,NA,NA
EL,8/10/12,-189.5712083,1.285778981,1.044088689,0.806337893,7.04169348,0,0.123581514,0.099079421,0.077500456,NA,NA,2.685876002,NA,NA
EL,8/11/12,-152.1738816,0.716045628,0.607883503,0.444297859,7.324486045,0,0.225173439,0.174724046,0.13971746,NA,NA,2.735249606,NA,NA
EL,8/12/12,-151.5856587,0.814140985,0.456525028,0.335021842,7.508779967,0,0.262369879,0.138552753,0.107966116,NA,NA,2.754584901,NA,NA
EL,8/13/12,-162.6873096,0.753481252,0.670226814,0.359638694,7.802684749,0,0.207319115,0.124917457,0.09895399,0.697867998,0.868916964,2.737374934,1910.326364,2378.551516
EL,8/14/12,-107.7426839,0.745015815,0.63402638,0.328067197,7.814017879,0,0.321201458,0.182650202,0.141440839,0.722593867,0.829560372,2.74382077,1982.66806,2276.16498
EL,8/15/12,-137.0111497,1.744348332,0.199219203,0.922371423,7.706829193,0,0.38129982,0.24509538,0.201622607,0.715270853,0.802244398,2.677747441,1915.314697,2148.207884
EL,8/16/12,-296.9,2.476237273,0.909602297,0.711667153,8.400124527,0,0.110001156,0.041781928,0.031614179,0.752605433,0.850514313,2.762902258,2079.37525,2349.887915
EL,8/17/12,-258.9179232,1.309621117,0.78523358,0.817538258,8.067457537,0,0.056040538,0.044422607,0.034983617,0.780232347,0.861530402,2.819497631,2199.863255,2429.082926
EL,8/18/12,-180.5074128,1.853825806,0.921050636,0.781764779,8.174500089,0,0.194556622,0.101933206,0.082045203,0.790555943,0.869947151,2.879380529,2276.311389,2504.908887
EL,8/19/12,-204.6358797,1.531711197,0.852227963,0.745409381,8.23229206,0,0.134812376,0.087342255,0.06560663,0.805836896,0.897524271,2.938987882,2368.344871,2637.812957
EL,8/20/12,-155.5647325,2.065942371,1.164911177,0.984770167,8.22979916,0,0.224120805,0.132704242,0.106831384,0.795297711,0.901450349,2.997103676,2383.589694,2701.740154
EL,8/21/12,-130.0279425,1.706466939,0.719941741,0.977295986,8.103398859,0,0.30726856,0.224725482,0.175973131,0.815650086,0.896661032,3.040719984,2480.163517,2726.495119
EL,8/22/12,-123.9374774,1.037267615,0.742552286,0.604012458,8.47778685,0,0.31430682,0.236898863,0.183024353,0.803303996,0.944916552,3.076122192,2471.061248,2906.678774
EL,8/23/12,-121.4989083,6.596266466,1.09824947,0.853405716,8.296293355,0,1.068538023,0.179746969,0.138244333,0.798648853,0.972603008,3.434494836,2742.955363,3340.400007
EL,8/24/12,-118.2871622,1.334416847,0.806258793,0.638947513,8.368014887,0,0.489626597,0.300260509,0.234443755,0.805060567,0.970481981,3.628750662,2921.364065,3521.637133
EL,8/25/12,-95.39277628,1.460425145,0.860124819,0.671531879,8.462463967,0,0.486180879,0.281303358,0.223555421,0.74708409,0.907037671,3.646103348,2723.945801,3307.153089
EL,8/26/12,-93.96944911,1.452479665,1.021770431,0.548528946,8.610168723,0,0.633816561,0.329053491,0.239360824,0.689502474,0.910734867,3.650682753,2517.154789,3324.804073
EL,8/27/12,-135.7923381,1.346635953,1.094822196,0.733288164,8.449279276,0,0.215554393,0.150829296,0.117376552,0.718324496,0.959923667,3.64698599,2619.719375,3500.828167
EL,8/28/12,-181.7417097,1.429885525,0.83791388,0.772811421,8.22484354,0,0.128820281,0.088600531,0.069623604,0.706171255,0.925988852,3.643692991,2573.071254,3374.019088
EL,8/29/12,-111.5961563,0.788463525,0.265876009,0.426346868,8.244807414,0,0.368964909,0.241835935,0.199510856,0.693995433,0.905356559,3.654628516,2536.295499,3308.741899
EL,8/30/12,-129.2522878,1.355956573,0.816582268,0.407130669,8.455487724,0,0.45005266,0.16476234,0.135129874,0.735053614,1.089455227,3.650589883,2683.379288,3977.154228
EL,8/31/12,-157.2028057,1.435674686,1.108429076,0.811308738,8.199197312,0,0.172167647,0.123886142,0.097293013,0.777873734,1.132510351,3.648644769,2838.184929,4132.127968
EL,9/1/12,-122.5783482,1.378970726,0.798170122,0.775937252,8.051879497,0,0.26602182,0.191966351,0.149688631,0.771524137,1.159535933,3.643107062,2810.745033,4224.313545
EL,9/2/12,-160.6621971,1.040530353,0.325483715,0.528061928,8.084765346,0,0.251596028,0.158755713,0.127683237,0.819379224,1.255949594,3.646144448,2987.575009,4579.373638
EL,9/3/12,-110.7859466,2.581455271,1.955643985,1.019613881,8.369958927,0,0.438472996,0.228431356,0.173186481,0.861021362,1.298579041,3.644637372,3138.110635,4732.849702
EL,9/4/12,-16.15031885,2.496337079,1.656602813,1.26093453,7.860686297,0,0.780960483,0.484665136,0.394473987,0.866519334,1.320715749,3.65395866,3166.225825,4825.840748
EL,9/5/12,-69.69765835,1.815416536,1.398030531,0.479909143,8.24900758,0,0.959896697,0.379320891,0.253750692,0.990022609,1.499792039,3.640955836,3604.628597,5460.676577
EL,9/6/12,-85.44451473,2.337967449,1.371581429,1.162086721,7.700955593,0,0.491260426,0.308758577,0.244180995,1.009100015,1.521700383,3.630047714,3663.081202,5523.844997
EL,9/7/12,-159.6258628,2.93335551,1.350344328,0.925414589,7.803798407,0,0.279378333,0.111663441,0.088138238,0.997541169,1.500774699,3.620324153,3611.422388,5433.290892
EL,9/8/12,-124.5946074,2.668691593,1.126673769,0.625572815,7.497892343,0,0.570955699,0.163084529,0.133838756,0.965367799,1.415383178,3.601962411,3477.218526,5098.157005
EL,9/9/12,-145.9446675,2.795333039,1.846464265,1.283772228,7.380213192,0,0.182156622,0.102982713,0.083656441,0.948247825,1.394397506,3.596589021,3410.457719,5015.074761
EL,9/10/12,-148.4485477,1.95006932,0.618307197,0.970502103,7.321954665,0,0.507030124,0.344222332,0.252336569,0.994095919,1.380684696,3.593138182,3571.924003,4960.990899
EL,9/11/12,-191.197272,1.350186167,0.397150961,0.440582624,7.841156739,0,0.292773202,0.118986335,0.095535555,0.967829931,1.362960875,3.590875988,3475.357259,4894.223478
EL,9/12/12,-109.7273126,4.563925535,1.328981341,0.320552381,7.904369784,0,2.042418295,0.167941873,0.143451518,NA,NA,3.581002505,NA,NA
EL,9/13/12,-57.17540313,2.543475802,1.258728518,0.987656382,7.455341185,0,0.799453404,0.432430369,0.310435529,NA,NA,3.571375037,NA,NA
EL,9/14/12,-158.9382344,2.357462456,1.318103431,1.100134412,7.772217628,0,0.18276287,0.106741248,0.085288197,NA,NA,3.570867356,NA,NA
EL,9/15/12,-65.95573968,1.372056701,0.602820259,0.659459044,7.795447936,0,0.599846706,0.382907223,0.288307571,NA,NA,3.57245616,NA,NA
EL,6/13/13,-142.1463767,1.36E-08,0.763546776,4.13E-09,7.933689572,0,0.107873292,0.060174121,0.032692649,NA,NA,0.83018164,NA,NA
EL,6/14/13,-66.50114101,0.275863735,0.887418571,0.177225974,7.65316617,0,0.269794446,0.232642831,0.173326819,NA,NA,0.897622271,NA,NA
EL,6/15/13,-169.6279482,7.82E-07,0.827400485,1.20E-07,7.600531963,0,0.366276947,0.088732911,0.056065046,NA,NA,0.893623724,NA,NA
EL,6/16/13,-271.9508755,0.231585582,0.7310591,0.129654153,7.458229008,0,0.091518267,0.064891297,0.051236883,NA,NA,1.540874545,NA,NA
EL,6/17/13,-221.5379958,0.577266269,1.079869195,0.281383632,7.492603715,0,0.160539248,0.104259799,0.078253518,0.291048818,0.855689275,1.792704347,521.764481,1533.997883
EL,6/18/13,-190.7387313,0.000810939,0.564242491,0.000567152,7.427522767,0,0.084602365,0.086171666,0.059168955,0.291048801,0.87048443,1.734381246,504.7895831,1509.751871
EL,6/19/13,-101.4388744,0.844568177,1.372161205,0.505818919,7.579329079,0,0.427506375,0.340933392,0.256037131,0.38648459,0.924712662,1.680337961,649.4247278,1553.829789
EL,6/20/13,-138.4787062,0.06085479,0.614396495,0.014834919,7.517448172,0,0.431535742,0.144741536,0.105197925,0.549483262,1.050650672,1.811713364,995.5061694,1903.477864
EL,6/21/13,-79.53742937,3.21914776,1.259928052,0.412632148,7.402447641,0,2.211424985,0.408097025,0.283461683,0.732294014,1.177501237,1.875745144,1373.596942,2208.692228
EL,6/22/13,-102.3921581,3.29E-07,0.781806253,7.91E-08,7.203008947,0,0.451294012,0.17777971,0.10866439,0.794956029,1.154663983,1.879844915,1494.394049,2170.589218
EL,6/23/13,-72.56520574,1.29033412,1.58779787,0.703828875,7.539750441,0,0.505455478,0.356622657,0.275707009,0.751827963,1.236866005,1.717917039,1291.578067,2124.833185
EL,6/24/13,-121.8246756,1.318315763,1.576804545,0.83656107,7.50971466,0,0.189369827,0.160000823,0.120168043,0.827519167,1.345272037,1.346933414,1114.613216,1811.991857
EL,6/25/13,-58.11338769,1.681837078,1.585507421,1.103767484,7.318007207,0,0.31408787,0.274420863,0.206131725,0.96011542,1.5265498,1.045792326,1004.081339,1596.454066
EL,6/26/13,-46.20020375,0.139901072,0.853586651,0.058334861,7.25403103,0,0.221522492,0.129846167,0.092368726,0.987064726,1.597429072,NA,NA,NA
EL,6/27/13,-122.5289201,1.375780534,1.182880786,0.56856328,7.03641335,0,0.303703313,0.168241414,0.125510245,0.964228739,1.663199949,1.201467556,1158.489546,1998.280777
EL,6/28/13,-103.1357897,3.944102016,2.091223022,1.052212466,6.843049864,0,0.769956002,0.285273707,0.205409825,0.968161124,1.652795434,1.740770337,1685.346166,2877.137264
EL,6/29/13,-88.99380657,3.447107273,2.255957603,1.45159363,6.674436297,0,0.49629852,0.289168613,0.208993719,0.995216026,1.682540896,1.851669023,1842.810687,3115.508858
EL,6/30/13,-31.19507683,1.478175344,2.196303118,1.010243541,7.066321653,0,0.503309563,0.446018423,0.343981678,0.920648201,1.67678952,1.832367408,1686.965757,3072.494466
EL,7/1/13,-46.41234272,0.810760992,1.651672354,0.565296345,7.173652156,0,0.404260562,0.367051474,0.281867308,0.908547756,1.720877378,1.776888493,1614.388054,3057.807212
EL,7/2/13,-11.82961181,0.927775621,1.263375922,0.621676028,7.066887751,0,0.607525372,0.549450569,0.407085454,0.926742136,1.67772871,1.696207087,1571.946578,2845.775328
EL,7/3/13,-112.3550148,1.394744641,1.73781089,0.979749996,7.332873257,0,0.165811895,0.153315419,0.116475948,0.880115151,1.607620017,NA,NA,NA
EL,7/4/13,-155.24025,0.992474063,1.602446594,0.617877823,7.316976233,0,0.16572618,0.138762969,0.10317502,0.909449528,1.560679612,1.6894537,1536.47287,2636.695945
EL,7/5/13,-159.096959,0.435170959,1.043130609,0.28351932,7.135275505,0,0.272548147,0.24305175,0.177568525,0.887961255,1.48967749,1.653790103,1468.501536,2463.613889
EL,7/6/13,-142.55522,0.163800249,1.029893033,0.09376131,7.129367399,0,0.149641068,0.10912842,0.085656418,1.053920906,1.670460105,1.727501506,1820.649952,2885.722348
EL,7/7/13,-6.996753778,0.93989933,1.36384563,0.439358553,7.13627216,0,0.531304553,0.367554471,0.248359789,1.22429053,1.713379032,1.784770691,2185.077854,3057.988679
EL,7/8/13,31.54817598,3.443240006,2.351501139,2.126267656,7.27286858,0,0.889114671,0.711147329,0.549045597,1.276377079,1.683330551,1.750836888,2234.728073,2947.237223
EL,7/9/13,-52.31182427,3.970577349,1.363725499,0.778646762,7.193135104,0,1.617227362,0.381211539,0.317145024,1.376518352,1.670166302,1.864673016,2566.756627,3114.314034
EL,7/10/13,-17.79095743,4.446792046,3.524097393,2.018204363,7.336104961,0,1.132409688,0.674918456,0.513951214,1.40186178,1.792448652,NA,NA,NA
EL,7/11/13,3.022157526,3.00851375,2.069819616,2.101056166,6.702432622,0,0.613396105,0.56140751,0.428377523,1.510587617,2.279688199,1.871714685,2827.389025,4266.925879
EL,7/12/13,-55.50623505,0.415902052,1.153695847,0.276293842,7.504007507,0,0.575189962,0.57178612,0.382112672,1.544212553,2.325432741,1.885644816,2911.836395,4384.940193
EL,7/13/13,-102.9655662,0.550859734,1.440836049,0.323129347,7.351501212,0,0.304385688,0.236341428,0.178549896,1.394132835,2.27905953,1.881242685,2622.702197,4287.464069
EL,7/14/13,-27.76964743,1.111146007,2.234727209,0.647582838,7.377229646,0,0.68461649,0.537159974,0.398998769,1.415909777,2.295790761,1.838408148,2603.02007,4220.600439
EL,7/15/13,23.84111263,2.919807946,3.827187472,1.778680088,7.186255359,0,0.909650503,0.714717386,0.55413824,1.269291934,2.177685136,1.779235133,2258.368803,3874.613903
EL,7/16/13,-32.65103211,0.872032343,1.581031238,0.513948612,7.040658542,0,0.789721566,0.62954943,0.465437212,1.157767316,2.339219694,1.733283343,2006.738805,4054.530531
EL,7/17/13,-41.87822068,1.819549289,1.813578734,1.10365773,6.902118819,0,0.743410301,0.591669297,0.450919648,1.196634515,2.340275325,NA,NA,NA
EL,7/18/13,-85.61377573,2.054133211,1.685346702,1.149249016,6.768422782,0,0.506687494,0.375867993,0.283482153,1.1911567,2.400197083,1.7627586,2099.721717,4230.968049
EL,7/19/13,-101.4510586,2.050768369,2.438433287,1.187740953,6.878924667,0,0.304582592,0.234802287,0.176404719,1.397170574,2.770453516,1.920829757,2683.726815,5321.569555
EL,7/20/13,-105.8652728,1.923591679,2.686826665,1.311419314,6.489697285,0,0.178163037,0.162351619,0.121463641,1.37212322,2.732105797,1.949782709,2675.342128,5327.012642
EL,7/21/13,-40.78004232,2.336443051,1.963168919,1.309792127,6.239825913,0,0.44229061,0.316850884,0.247944737,1.471945336,2.745836308,1.956527815,2879.901993,5372.305114
EL,7/22/13,-80.35167431,1.195613024,2.149201279,0.433827355,6.697735986,0,0.510436514,0.232004622,0.185211535,1.452636582,2.802268766,1.98633095,2885.417002,5566.233181
EL,7/23/13,8.442057564,4.213642945,4.792914576,2.362574968,6.29696222,0,0.623124765,0.467926086,0.349383892,1.417454455,2.770409516,2.011715545,2851.51516,5573.275889
EL,7/24/13,118.0959353,4.275148605,3.681917186,1.507666782,5.633143404,0,2.469670811,1.07460782,0.870949992,1.201143138,2.412551542,2.03536896,2444.76946,4910.432523
EL,7/25/13,51.62481675,5.592909441,1.661193363,2.36864764,5.109691675,0,1.638841354,0.893154815,0.694064109,1.138815248,2.324205125,NA,NA,NA
EL,7/26/13,-57.02685395,2.286912415,2.890794913,0.76101775,7.051742594,0,0.932983276,0.385274194,0.310469622,1.294009517,2.53100525,2.079829289,2691.318893,5264.058849
EL,7/27/13,-156.390383,5.059069389,1.841902026,0.849291274,6.376849014,0,1.097066202,0.241128169,0.184169989,1.318321965,2.535596635,2.223015452,2930.650098,5636.670499
EL,7/28/13,-274.1711958,7.822512964,1.681079325,0.717693835,6.089022836,0,0.392521155,0.047517515,0.036012726,1.100569425,2.137872185,2.61944504,2882.881121,5600.038691
EL,7/29/13,-61.23136397,1.231315255,2.015464809,0.680901945,6.145147025,0,0.329919403,0.233764068,0.182441306,1.0224796,1.986623203,2.896400205,2961.510122,5754.055852
